time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-31 00:00:00+00:00,5,4,5,3
2026-04-01 00:00:00+00:00,3,3,5,3
2026-04-02 00:00:00+00:00,3,3,17,10
2026-04-03 00:00:00+00:00,4,3,8,4
2026-04-04 00:00:00+00:00,1,1,14,4
2026-04-05 00:00:00+00:00,3,3,10,3
2026-04-06 00:00:00+00:00,1,1,2,2
2026-04-07 00:00:00+00:00,9,8,11,6
2026-04-08 00:00:00+00:00,5,4,7,6
2026-04-09 00:00:00+00:00,5,4,26,3
2026-04-10 00:00:00+00:00,20,18,42,3
2026-04-11 00:00:00+00:00,5,5,8,3
2026-04-12 00:00:00+00:00,1,1,10,5
2026-04-13 00:00:00+00:00,24,16,2,2
