time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-21 00:00:00+00:00,1.0,1.0,19,8
2022-09-22 00:00:00+00:00,,,7,5
2022-09-23 00:00:00+00:00,6.0,3.0,15,6
2022-09-24 00:00:00+00:00,4.0,4.0,10,8
2022-09-25 00:00:00+00:00,1.0,1.0,8,3
2022-09-26 00:00:00+00:00,3.0,2.0,7,5
2022-09-27 00:00:00+00:00,3.0,3.0,42,10
2022-09-28 00:00:00+00:00,2.0,2.0,51,5
2022-09-29 00:00:00+00:00,4.0,2.0,31,11
2022-09-30 00:00:00+00:00,2.0,1.0,14,7
2022-10-01 00:00:00+00:00,,,43,4
2022-10-02 00:00:00+00:00,,,6,5
2022-10-03 00:00:00+00:00,2.0,1.0,7,5
2022-10-04 00:00:00+00:00,4.0,3.0,6,6
