referrer,views_total,views_unique
Google,60,41
github.com,50,17
tom-doerr.github.io,26,5
Bing,15,3
github.community,12,6
t.co,11,5
vega.github.io,9,2
jgehrcke.github.io,4,2
v12.sl.cloud9.ibm.com,3,1
DuckDuckGo,1,1
