url_path,views_total,views_unique
/jgehrcke/github-repo-stats,82,54
/jgehrcke/github-repo-stats/wiki/Tutorial,23,12
/jgehrcke/github-repo-stats/issues,11,2
/jgehrcke/github-repo-stats/blob/main/analyze.py,5,2
/jgehrcke/github-repo-stats/releases,5,2
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,4,1
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,2,1
/jgehrcke/github-repo-stats/blob/main/Makefile,2,1
/jgehrcke/github-repo-stats/blob/main/README.md,2,1
/jgehrcke/github-repo-stats/tree/main/.github/workflows,2,1
