url_path,views_total,views_unique
/jgehrcke/github-repo-stats,72,26
/jgehrcke/github-repo-stats/issues,9,5
/jgehrcke/github-repo-stats/blob/main/action.yml,6,3
/jgehrcke/github-repo-stats/blob/main/fetch.py,6,3
/jgehrcke/github-repo-stats/tree/main/resources,5,3
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,5,2
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,4,4
/jgehrcke/github-repo-stats/issues/new,4,2
/jgehrcke/github-repo-stats/blob/main/Dockerfile,3,2
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,3,2
