time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-15 00:00:00+00:00,2.0,2.0,4,2
2022-10-16 00:00:00+00:00,2.0,1.0,5,5
2022-10-17 00:00:00+00:00,,,20,13
2022-10-18 00:00:00+00:00,,,38,9
2022-10-19 00:00:00+00:00,1.0,1.0,5,4
2022-10-20 00:00:00+00:00,,,29,12
2022-10-21 00:00:00+00:00,1.0,1.0,16,9
2022-10-22 00:00:00+00:00,,,5,3
2022-10-23 00:00:00+00:00,,,6,4
2022-10-24 00:00:00+00:00,,,6,4
2022-10-25 00:00:00+00:00,2.0,2.0,14,8
2022-10-26 00:00:00+00:00,4.0,1.0,2,2
2022-10-27 00:00:00+00:00,8.0,5.0,23,12
2022-10-28 00:00:00+00:00,,,15,10
