referrer,views_total,views_unique
Google,74,41
github.com,43,18
news.ycombinator.com,10,8
vega.github.io,3,2
jgehrcke.github.io,2,2
ecosia.org,1,1
cn.bing.com,1,1
search.brave.com,1,1
