referrer,views_total,views_unique
Google,49,23
github.com,24,12
ecosia.org,3,1
teams.microsoft.com,3,1
com.google.android.gm,2,1
vega.github.io,1,1
vhive-serverless.github.io,1,1
jgehrcke.github.io,1,1
devrel.nexus,1,1
DuckDuckGo,1,1
