time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-30 00:00:00+00:00,5.0,5.0,4,3
2025-12-01 00:00:00+00:00,,,8,2
2025-12-02 00:00:00+00:00,1.0,1.0,5,2
2025-12-03 00:00:00+00:00,1.0,1.0,8,7
2025-12-04 00:00:00+00:00,2.0,2.0,13,5
2025-12-05 00:00:00+00:00,7.0,6.0,8,3
2025-12-06 00:00:00+00:00,1.0,1.0,24,3
2025-12-07 00:00:00+00:00,1.0,1.0,15,2
2025-12-08 00:00:00+00:00,1.0,1.0,34,8
2025-12-09 00:00:00+00:00,9.0,9.0,26,4
2025-12-10 00:00:00+00:00,5.0,4.0,25,4
2025-12-11 00:00:00+00:00,4.0,4.0,35,6
2025-12-12 00:00:00+00:00,10.0,10.0,19,4
2025-12-13 00:00:00+00:00,5.0,5.0,18,2
