url_path,views_total,views_unique
/jgehrcke/github-repo-stats,90,46
/jgehrcke/github-repo-stats/commits/main,26,2
/jgehrcke/github-repo-stats/wiki/Tutorial,18,10
/jgehrcke/github-repo-stats/blob/main/Dockerfile,9,1
/jgehrcke/github-repo-stats/branches,9,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,8,1
/jgehrcke/github-repo-stats/issues,6,2
/jgehrcke/github-repo-stats/actions,4,1
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,4,1
/jgehrcke/github-repo-stats/tree/main,3,2
