time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-04-13 00:00:00+00:00,,,6,1
2021-04-14 00:00:00+00:00,10.0,3.0,116,13
2021-04-15 00:00:00+00:00,9.0,4.0,46,6
2021-04-16 00:00:00+00:00,1.0,1.0,21,5
2021-04-17 00:00:00+00:00,,,2,1
2021-04-18 00:00:00+00:00,,,2,2
2021-04-19 00:00:00+00:00,1.0,1.0,11,2
2021-04-20 00:00:00+00:00,,,4,3
2021-04-21 00:00:00+00:00,,,4,4
2021-04-22 00:00:00+00:00,,,10,4
2021-04-23 00:00:00+00:00,,,3,3
2021-04-24 00:00:00+00:00,,,1,1
2021-04-25 00:00:00+00:00,1.0,1.0,1,1
2021-04-26 00:00:00+00:00,,,21,1
