time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-09 00:00:00+00:00,9,9,26,4
2025-12-10 00:00:00+00:00,5,4,25,4
2025-12-11 00:00:00+00:00,4,4,35,6
2025-12-12 00:00:00+00:00,10,10,19,4
2025-12-13 00:00:00+00:00,5,5,19,2
2025-12-14 00:00:00+00:00,6,6,14,2
2025-12-15 00:00:00+00:00,21,19,17,4
2025-12-16 00:00:00+00:00,3,3,14,3
2025-12-17 00:00:00+00:00,0,0,12,3
2025-12-18 00:00:00+00:00,0,0,14,5
2025-12-19 00:00:00+00:00,11,9,23,8
2025-12-20 00:00:00+00:00,3,3,8,1
2025-12-21 00:00:00+00:00,3,3,19,2
2025-12-22 00:00:00+00:00,2,2,18,5
