time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-16 00:00:00+00:00,6,4,16,5
2026-08-17 00:00:00+00:00,15,4,18,9
2026-08-18 00:00:00+00:00,71,8,18,6
2026-08-19 00:00:00+00:00,19,5,20,10
2026-08-20 00:00:00+00:00,14,4,15,8
2026-08-21 00:00:00+00:00,21,9,14,6
2026-08-22 00:00:00+00:00,8,5,18,7
2026-08-23 00:00:00+00:00,10,5,33,19
2026-08-24 00:00:00+00:00,19,7,15,4
2026-08-25 00:00:00+00:00,20,9,32,14
2026-08-26 00:00:00+00:00,12,3,11,8
2026-08-27 00:00:00+00:00,8,2,12,4
2026-08-28 00:00:00+00:00,19,6,14,5
2026-08-29 00:00:00+00:00,10,8,7,4
