url_path,views_total,views_unique
/jgehrcke/github-repo-stats,79,29
/jgehrcke/github-repo-stats/issues,25,7
/jgehrcke/github-repo-stats/blob/main/action.yml,9,6
/jgehrcke/github-repo-stats/issues/18,9,5
/jgehrcke/github-repo-stats/tree/main/.github/workflows,9,5
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,8,5
/jgehrcke/github-repo-stats/tree/main/resources,8,4
/jgehrcke/github-repo-stats/blob/main/analyze.py,6,5
/jgehrcke/github-repo-stats/issues/23,5,1
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,4,4
