url_path,views_total,views_unique
/jgehrcke/github-repo-stats,144,79
/jgehrcke/github-repo-stats/wiki/Tutorial,15,11
/jgehrcke/github-repo-stats/issues,14,4
/jgehrcke/github-repo-stats/network/dependents,7,2
/jgehrcke/github-repo-stats/tree/main/resources,6,4
/jgehrcke/github-repo-stats/blob/main/analyze.py,5,5
/jgehrcke/github-repo-stats/tree/main/.github/workflows,5,5
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,4,4
/jgehrcke/github-repo-stats/issues/58,4,2
/jgehrcke/github-repo-stats/blob/main/fetch.py,3,2
