time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-07-21 00:00:00+00:00,,,63,7
2022-07-22 00:00:00+00:00,,,13,6
2022-07-23 00:00:00+00:00,,,15,5
2022-07-24 00:00:00+00:00,,,7,7
2022-07-25 00:00:00+00:00,1.0,1.0,30,9
2022-07-26 00:00:00+00:00,,,20,4
2022-07-27 00:00:00+00:00,,,42,15
2022-07-28 00:00:00+00:00,2.0,2.0,19,7
2022-07-29 00:00:00+00:00,,,7,7
2022-07-30 00:00:00+00:00,1.0,1.0,4,3
2022-07-31 00:00:00+00:00,,,2,2
2022-08-01 00:00:00+00:00,3.0,3.0,6,4
2022-08-02 00:00:00+00:00,1.0,1.0,49,15
2022-08-03 00:00:00+00:00,1.0,1.0,17,7
