url_path,views_total,views_unique
/jgehrcke/github-repo-stats,68,49
/jgehrcke/github-repo-stats/wiki/Tutorial,14,9
/jgehrcke/github-repo-stats/tree/main/.github/workflows,8,3
/jgehrcke/github-repo-stats/blob/main/fetch.py,6,3
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,4,2
/jgehrcke/github-repo-stats/blob/main/pdf.py,4,2
/jgehrcke/github-repo-stats/issues,4,2
/jgehrcke/github-repo-stats/blob/main/README.md,4,1
/jgehrcke/github-repo-stats/tree/main,3,2
/jgehrcke/github-repo-stats/issues/11,2,2
