url_path,views_total,views_unique
/jgehrcke/github-repo-stats,45,35
/jgehrcke/github-repo-stats/wiki/Tutorial,7,7
/jgehrcke/github-repo-stats/actions,3,1
/jgehrcke/github-repo-stats/tree/2387abdb09c714236860ee088c97963665e131a7,3,1
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,2,2
/jgehrcke/github-repo-stats/tree/main/.github/workflows,2,2
/jgehrcke/github-repo-stats/blob/2387abdb09c714236860ee088c97963665e131a7/pdf.py,2,1
/jgehrcke/github-repo-stats/issues,2,1
/jgehrcke/github-repo-stats/blob/2387abdb09c714236860ee088c97963665e131a7/analyze.py,1,1
/jgehrcke/github-repo-stats/blob/2387abdb09c714236860ee088c97963665e131a7/entrypoint.sh,1,1
