time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-13 00:00:00+00:00,3.0,2.0,6,4
2025-09-14 00:00:00+00:00,1.0,1.0,39,9
2025-09-15 00:00:00+00:00,4.0,4.0,38,9
2025-09-16 00:00:00+00:00,3.0,2.0,36,9
2025-09-17 00:00:00+00:00,7.0,6.0,19,9
2025-09-18 00:00:00+00:00,5.0,5.0,9,8
2025-09-19 00:00:00+00:00,4.0,4.0,25,10
2025-09-20 00:00:00+00:00,4.0,4.0,2,2
2025-09-21 00:00:00+00:00,5.0,5.0,1,1
2025-09-22 00:00:00+00:00,1.0,1.0,21,8
2025-09-23 00:00:00+00:00,4.0,4.0,14,6
2025-09-24 00:00:00+00:00,,,5,5
2025-09-25 00:00:00+00:00,3.0,3.0,25,10
2025-09-26 00:00:00+00:00,1.0,1.0,1,1
