url_path,views_total,views_unique
/jgehrcke/github-repo-stats,63,41
/jgehrcke/github-repo-stats/wiki/Tutorial,9,8
/jgehrcke/github-repo-stats/blob/main/analyze.py,7,3
/jgehrcke/github-repo-stats/tree/main/resources,3,3
/jgehrcke/github-repo-stats/tree/main,3,1
/jgehrcke/github-repo-stats/tree/main/tests,2,1
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,1,1
/jgehrcke/github-repo-stats/blob/main/base.Dockerfile,1,1
/jgehrcke/github-repo-stats/blob/main/Dockerfile,1,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,1,1
