time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-02-14 00:00:00+00:00,,,12,4
2022-02-15 00:00:00+00:00,2.0,2.0,32,10
2022-02-16 00:00:00+00:00,,,20,12
2022-02-17 00:00:00+00:00,2.0,2.0,31,13
2022-02-18 00:00:00+00:00,,,24,11
2022-02-19 00:00:00+00:00,,,4,4
2022-02-20 00:00:00+00:00,,,7,3
2022-02-21 00:00:00+00:00,,,16,14
2022-02-22 00:00:00+00:00,1.0,1.0,13,5
2022-02-23 00:00:00+00:00,,,16,8
2022-02-24 00:00:00+00:00,,,10,7
2022-02-25 00:00:00+00:00,1.0,1.0,3,3
2022-02-26 00:00:00+00:00,,,3,3
2022-02-27 00:00:00+00:00,,,1,1
