time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-05-12 00:00:00+00:00,1.0,1.0,10,9
2022-05-13 00:00:00+00:00,,,8,7
2022-05-14 00:00:00+00:00,1.0,1.0,2,2
2022-05-15 00:00:00+00:00,,,14,4
2022-05-16 00:00:00+00:00,22.0,11.0,68,7
2022-05-17 00:00:00+00:00,24.0,8.0,81,14
2022-05-18 00:00:00+00:00,5.0,2.0,77,19
2022-05-19 00:00:00+00:00,6.0,4.0,93,11
2022-05-20 00:00:00+00:00,6.0,4.0,30,10
2022-05-21 00:00:00+00:00,3.0,2.0,6,4
2022-05-22 00:00:00+00:00,1.0,1.0,27,5
2022-05-23 00:00:00+00:00,,,29,6
2022-05-24 00:00:00+00:00,2.0,2.0,16,7
2022-05-25 00:00:00+00:00,,,53,10
