url_path,views_total,views_unique
/jgehrcke/github-repo-stats,68,41
/jgehrcke/github-repo-stats/wiki/Tutorial,43,10
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,22,3
/jgehrcke/github-repo-stats/issues,14,6
/jgehrcke/github-repo-stats/pulls,12,3
/jgehrcke/github-repo-stats/releases/tag/v1.4.2,3,3
/jgehrcke/github-repo-stats/wiki,3,3
/jgehrcke/github-repo-stats/commit/902b0c185acb756b3c2ab1570d00f5fe4ba800c5,3,2
/jgehrcke/github-repo-stats/commit/d80572c9029636cd0e97e3a79e7a9c293bea3b02,3,2
/jgehrcke/github-repo-stats/issues/69,3,2
