url_path,views_total,views_unique
/jgehrcke/github-repo-stats,83,54
/jgehrcke/github-repo-stats/tree/main/.github/workflows,17,5
/jgehrcke/github-repo-stats/wiki/Tutorial,12,8
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,10,4
/jgehrcke/github-repo-stats/blob/main/fetch.py,8,4
/jgehrcke/github-repo-stats/issues,7,3
/jgehrcke/github-repo-stats/tree/main/resources,4,2
/jgehrcke/github-repo-stats/blob/main/analyze.py,4,1
/jgehrcke/github-repo-stats/blob/main/Dockerfile,4,1
/jgehrcke/github-repo-stats/issues/86,2,2
