url_path,views_total,views_unique
/jgehrcke/github-repo-stats,129,88
/jgehrcke/github-repo-stats/wiki/Tutorial,26,19
/jgehrcke/github-repo-stats/search,9,1
/jgehrcke/github-repo-stats/blob/main/fetch.py,7,4
/jgehrcke/github-repo-stats/tree/main/resources,6,4
/jgehrcke/github-repo-stats/pulse,6,2
/jgehrcke/github-repo-stats/issues,6,1
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,3,2
/jgehrcke/github-repo-stats/blob/main/requirements-fa.txt,3,2
/jgehrcke/github-repo-stats/blob/main/resources/template.html,3,2
