time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-30 00:00:00+00:00,,,3,3
2023-05-01 00:00:00+00:00,2.0,1.0,34,5
2023-05-02 00:00:00+00:00,,,18,7
2023-05-03 00:00:00+00:00,2.0,1.0,27,7
2023-05-04 00:00:00+00:00,,,22,7
2023-05-05 00:00:00+00:00,2.0,1.0,6,4
2023-05-06 00:00:00+00:00,,,3,3
2023-05-07 00:00:00+00:00,1.0,1.0,18,6
2023-05-08 00:00:00+00:00,2.0,1.0,9,4
2023-05-09 00:00:00+00:00,,,6,4
2023-05-10 00:00:00+00:00,2.0,1.0,11,4
2023-05-11 00:00:00+00:00,1.0,1.0,8,4
2023-05-12 00:00:00+00:00,2.0,1.0,18,8
2023-05-13 00:00:00+00:00,,,7,3
