time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-24 00:00:00+00:00,,,1,1
2021-07-25 00:00:00+00:00,,,1,1
2021-07-26 00:00:00+00:00,,,23,7
2021-07-27 00:00:00+00:00,1.0,1.0,26,5
2021-07-28 00:00:00+00:00,,,21,7
2021-07-29 00:00:00+00:00,2.0,2.0,32,5
2021-07-30 00:00:00+00:00,,,7,2
2021-07-31 00:00:00+00:00,1.0,1.0,4,2
2021-08-01 00:00:00+00:00,,,1,1
2021-08-02 00:00:00+00:00,,,1,1
2021-08-03 00:00:00+00:00,,,65,5
2021-08-04 00:00:00+00:00,,,2,2
2021-08-05 00:00:00+00:00,,,15,4
2021-08-06 00:00:00+00:00,,,2,1
