url_path,views_total,views_unique
/jgehrcke/github-repo-stats,101,65
/jgehrcke/github-repo-stats/wiki/Tutorial,31,16
/jgehrcke/github-repo-stats/blob/main/fetch.py,7,3
/jgehrcke/github-repo-stats/tree/main/resources,6,3
/jgehrcke/github-repo-stats/tree/main/.github/workflows,6,2
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,5,2
/jgehrcke/github-repo-stats/blob/main/resources/template.html,3,2
/jgehrcke/github-repo-stats/blob/main/analyze.py,3,1
/jgehrcke/github-repo-stats/releases,3,1
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,2,1
