url_path,views_total,views_unique
/jgehrcke/github-repo-stats,107,65
/jgehrcke/github-repo-stats/wiki/Tutorial,20,10
/jgehrcke/github-repo-stats/blob/main/fetch.py,17,4
/jgehrcke/github-repo-stats/tree/main/.github/workflows,16,2
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,12,2
/jgehrcke/github-repo-stats/tree/main/resources,10,4
/jgehrcke/github-repo-stats/blob/main/analyze.py,8,3
/jgehrcke/github-repo-stats/blob/main/action.yml,7,1
/jgehrcke/github-repo-stats/issues,6,4
/jgehrcke/github-repo-stats/blob/main/pdf.py,6,2
