referrer,views_total,views_unique
Google,53,26
github.com,18,8
DuckDuckGo,2,2
jgehrcke.github.io,1,1
cuddly-meme-73f78f32.pages.github.io,1,1
presearch.com,1,1
yandex.ru,1,1
