time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-22 00:00:00+00:00,1.0,1.0,12,4
2024-09-23 00:00:00+00:00,2.0,2.0,50,8
2024-09-24 00:00:00+00:00,2.0,2.0,52,8
2024-09-25 00:00:00+00:00,,,5,5
2024-09-26 00:00:00+00:00,2.0,2.0,8,6
2024-09-27 00:00:00+00:00,,,12,6
2024-09-28 00:00:00+00:00,,,1,1
2024-09-29 00:00:00+00:00,,,4,3
2024-09-30 00:00:00+00:00,,,4,4
2024-10-01 00:00:00+00:00,2.0,2.0,8,3
2024-10-02 00:00:00+00:00,1.0,1.0,4,3
2024-10-03 00:00:00+00:00,,,20,7
2024-10-04 00:00:00+00:00,,,22,7
2024-10-05 00:00:00+00:00,,,1,1
