url_path,views_total,views_unique
/jgehrcke/github-repo-stats,80,38
/jgehrcke/github-repo-stats/issues,21,3
/jgehrcke/github-repo-stats/issues/33,19,2
/jgehrcke/github-repo-stats/pulls,16,5
/jgehrcke/github-repo-stats/pull/32,14,4
/jgehrcke/github-repo-stats/pull/30,14,3
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,6,2
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,4,3
/jgehrcke/github-repo-stats/pull/34,4,2
/jgehrcke/github-repo-stats/pull/32/files,4,1
