url_path,views_total,views_unique
/jgehrcke/github-repo-stats,117,83
/jgehrcke/github-repo-stats/wiki/Tutorial,35,25
/jgehrcke/github-repo-stats/search,6,2
/jgehrcke/github-repo-stats/issues,5,4
/jgehrcke/github-repo-stats/network/dependents,3,1
/jgehrcke/github-repo-stats/tree/main/.github/workflows,2,2
/jgehrcke/github-repo-stats/blob/6bb05ed0b1fadcb8f9c2d7bb8e3c11c37bee2aea/entrypoint.sh,2,1
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,2,1
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,1,1
/jgehrcke/github-repo-stats/blob/6bb05ed0b1fadcb8f9c2d7bb8e3c11c37bee2aea/fetch.py,1,1
