time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-12 00:00:00+00:00,4.0,4.0,15,7
2025-02-13 00:00:00+00:00,4.0,3.0,9,4
2025-02-14 00:00:00+00:00,1.0,1.0,6,4
2025-02-15 00:00:00+00:00,,,20,5
2025-02-16 00:00:00+00:00,,,2,2
2025-02-17 00:00:00+00:00,2.0,2.0,5,4
2025-02-18 00:00:00+00:00,1.0,1.0,12,10
2025-02-19 00:00:00+00:00,1.0,1.0,18,18
2025-02-20 00:00:00+00:00,,,32,5
2025-02-21 00:00:00+00:00,1.0,1.0,16,5
2025-02-23 00:00:00+00:00,1.0,1.0,4,4
2025-02-24 00:00:00+00:00,,,4,4
2025-02-25 00:00:00+00:00,1.0,1.0,28,9
