time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-04 00:00:00+00:00,1.0,1.0,8,7
2023-07-05 00:00:00+00:00,2.0,1.0,1,1
2023-07-06 00:00:00+00:00,3.0,2.0,33,12
2023-07-07 00:00:00+00:00,2.0,1.0,12,5
2023-07-08 00:00:00+00:00,,,7,5
2023-07-09 00:00:00+00:00,,,2,1
2023-07-10 00:00:00+00:00,5.0,4.0,6,6
2023-07-11 00:00:00+00:00,,,4,3
2023-07-12 00:00:00+00:00,2.0,1.0,1,1
2023-07-13 00:00:00+00:00,,,11,5
2023-07-14 00:00:00+00:00,2.0,1.0,15,6
2023-07-15 00:00:00+00:00,,,44,5
2023-07-16 00:00:00+00:00,,,8,3
2023-07-17 00:00:00+00:00,8.0,4.0,16,3
