referrer,views_total,views_unique
github.com,29,17
Google,18,16
com.google.android.gm,5,1
DuckDuckGo,2,2
search.brave.com,2,2
repohistory.com,1,1
vega.github.io,1,1
sayantikabanik.github.io,1,1
jgehrcke.github.io,1,1
Bing,1,1
