url_path,views_total,views_unique
/jgehrcke/github-repo-stats,111,50
/jgehrcke/github-repo-stats/issues,24,4
/jgehrcke/github-repo-stats/issues/33,19,2
/jgehrcke/github-repo-stats/pulls,17,6
/jgehrcke/github-repo-stats/pull/30,14,3
/jgehrcke/github-repo-stats/network/members,13,1
/jgehrcke/github-repo-stats/pull/32,11,2
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,6,4
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,6,2
/jgehrcke/github-repo-stats/tree/main/.github/workflows,5,4
