referrer,views_total,views_unique
github.com,50,14
Google,33,24
github.community,12,6
tom-doerr.github.io,10,1
projects.dorogin.com,3,3
tasks.google.com,2,1
Bing,1,1
hub.docker.com,1,1
DuckDuckGo,1,1
t.co,1,1
