time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-05-23 00:00:00+00:00,,,2.0,2.0
2021-05-24 00:00:00+00:00,,,2.0,2.0
2021-05-25 00:00:00+00:00,,,7.0,2.0
2021-05-26 00:00:00+00:00,5.0,3.0,30.0,6.0
2021-05-27 00:00:00+00:00,,,3.0,2.0
2021-05-28 00:00:00+00:00,2.0,2.0,6.0,3.0
2021-05-29 00:00:00+00:00,4.0,2.0,,
2021-05-30 00:00:00+00:00,,,7.0,3.0
2021-05-31 00:00:00+00:00,2.0,2.0,,
2021-06-01 00:00:00+00:00,,,6.0,3.0
2021-06-02 00:00:00+00:00,,,34.0,4.0
2021-06-03 00:00:00+00:00,1.0,1.0,,
2021-06-04 00:00:00+00:00,,,16.0,1.0
2021-06-05 00:00:00+00:00,,,1.0,1.0
