url_path,views_total,views_unique
/jgehrcke/github-repo-stats,82,56
/jgehrcke/github-repo-stats/wiki/Tutorial,15,9
/jgehrcke/github-repo-stats/tree/main/.github/workflows,11,4
/jgehrcke/github-repo-stats/blob/main/fetch.py,10,5
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,6,3
/jgehrcke/github-repo-stats/issues,5,3
/jgehrcke/github-repo-stats/blob/main/pdf.py,4,2
/jgehrcke/github-repo-stats/tree/main/resources,4,2
/jgehrcke/github-repo-stats/blob/main/analyze.py,4,1
/jgehrcke/github-repo-stats/blob/main/Dockerfile,4,1
