url_path,views_total,views_unique
/jgehrcke/github-repo-stats,109,77
/jgehrcke/github-repo-stats/wiki/Tutorial,26,19
/jgehrcke/github-repo-stats/search,9,1
/jgehrcke/github-repo-stats/issues,7,2
/jgehrcke/github-repo-stats/tree/main/resources,6,3
/jgehrcke/github-repo-stats/pulse,6,2
/jgehrcke/github-repo-stats/blob/main/ci.Dockerfile,5,3
/jgehrcke/github-repo-stats/blob/main/fetch.py,5,2
/jgehrcke/github-repo-stats/blob/5fefc527288995e2e7e35593db496451580f51db/analyze.py,4,3
/jgehrcke/github-repo-stats/blob/main/README.md,3,2
