time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-01 00:00:00+00:00,2.0,2.0,20,10
2025-09-02 00:00:00+00:00,1.0,1.0,1,1
2025-09-03 00:00:00+00:00,1.0,1.0,1,1
2025-09-04 00:00:00+00:00,2.0,1.0,13,7
2025-09-05 00:00:00+00:00,,,23,13
2025-09-06 00:00:00+00:00,2.0,2.0,7,5
2025-09-07 00:00:00+00:00,2.0,2.0,9,3
2025-09-08 00:00:00+00:00,4.0,4.0,5,4
2025-09-09 00:00:00+00:00,4.0,4.0,17,11
2025-09-10 00:00:00+00:00,1.0,1.0,1,1
2025-09-11 00:00:00+00:00,4.0,4.0,5,3
2025-09-12 00:00:00+00:00,1.0,1.0,11,7
2025-09-13 00:00:00+00:00,3.0,2.0,6,4
2025-09-14 00:00:00+00:00,1.0,1.0,39,9
