time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-06 00:00:00+00:00,,,13,6
2022-04-07 00:00:00+00:00,1.0,1.0,18,10
2022-04-08 00:00:00+00:00,,,7,5
2022-04-09 00:00:00+00:00,,,5,5
2022-04-10 00:00:00+00:00,,,20,8
2022-04-11 00:00:00+00:00,,,47,10
2022-04-12 00:00:00+00:00,,,12,10
2022-04-13 00:00:00+00:00,,,13,9
2022-04-14 00:00:00+00:00,,,18,15
2022-04-15 00:00:00+00:00,1.0,1.0,8,4
2022-04-16 00:00:00+00:00,,,28,7
2022-04-17 00:00:00+00:00,4.0,2.0,10,8
2022-04-18 00:00:00+00:00,,,8,6
2022-04-19 00:00:00+00:00,2.0,1.0,31,7
