time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-04 00:00:00+00:00,0,0,6,4
2026-01-05 00:00:00+00:00,12,6,2,1
2026-01-06 00:00:00+00:00,16,15,4,4
2026-01-07 00:00:00+00:00,16,15,3,3
2026-01-08 00:00:00+00:00,5,5,4,4
2026-01-09 00:00:00+00:00,2,2,2,2
2026-01-10 00:00:00+00:00,1,1,0,0
2026-01-11 00:00:00+00:00,0,0,0,0
2026-01-12 00:00:00+00:00,2,2,6,6
2026-01-13 00:00:00+00:00,1,1,4,2
2026-01-14 00:00:00+00:00,1,1,14,4
2026-01-15 00:00:00+00:00,9,3,0,0
2026-01-16 00:00:00+00:00,6,4,3,3
2026-01-17 00:00:00+00:00,1,1,1,1
