time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-28 00:00:00+00:00,2,2,2,2
2026-03-01 00:00:00+00:00,3,3,1,1
2026-03-02 00:00:00+00:00,2,2,3,2
2026-03-03 00:00:00+00:00,4,4,3,2
2026-03-04 00:00:00+00:00,4,4,8,7
2026-03-05 00:00:00+00:00,2,2,19,9
2026-03-06 00:00:00+00:00,2,2,14,6
2026-03-07 00:00:00+00:00,1,1,10,8
2026-03-08 00:00:00+00:00,0,0,11,9
2026-03-09 00:00:00+00:00,1,1,6,5
2026-03-10 00:00:00+00:00,6,6,5,4
2026-03-11 00:00:00+00:00,2,2,5,5
2026-03-12 00:00:00+00:00,4,4,1,1
2026-03-13 00:00:00+00:00,1,1,7,6
