url_path,views_total,views_unique
/jgehrcke/github-repo-stats,57,42
/jgehrcke/github-repo-stats/blob/main/action.yml,16,3
/jgehrcke/github-repo-stats/wiki/Tutorial,14,7
/jgehrcke/github-repo-stats/blob/main/README.md,12,2
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,6,1
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,6,1
/jgehrcke/github-repo-stats/blob/main/Dockerfile,4,1
/jgehrcke/github-repo-stats/tree/main/.github/workflows,4,1
/jgehrcke/github-repo-stats/tree/RELEASE/resources,4,1
/jgehrcke/github-repo-stats/issues/86,2,2
