referrer,views_total,views_unique
github.com,33,15
Google,7,6
github.community,6,2
yandex.ru,5,1
DuckDuckGo,3,1
nbiclab.github.io,1,1
jgehrcke.github.io,1,1
ecosia.org,1,1
