time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-01 00:00:00+00:00,8,8,1,1
2025-10-02 00:00:00+00:00,11,7,1,1
2025-10-03 00:00:00+00:00,2,2,13,4
2025-10-04 00:00:00+00:00,9,5,5,3
2025-10-05 00:00:00+00:00,2,2,5,1
2025-10-06 00:00:00+00:00,13,5,31,7
2025-10-07 00:00:00+00:00,4,4,6,4
2025-10-08 00:00:00+00:00,5,5,5,5
2025-10-09 00:00:00+00:00,7,5,19,5
2025-10-10 00:00:00+00:00,4,4,5,3
2025-10-11 00:00:00+00:00,2,2,1,1
2025-10-12 00:00:00+00:00,10,7,5,3
2025-10-13 00:00:00+00:00,5,4,6,4
2025-10-14 00:00:00+00:00,5,5,9,5
