time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-11 00:00:00+00:00,,,30,12
2023-10-12 00:00:00+00:00,1.0,1.0,15,5
2023-10-13 00:00:00+00:00,2.0,1.0,13,6
2023-10-14 00:00:00+00:00,2.0,2.0,8,4
2023-10-15 00:00:00+00:00,1.0,1.0,13,10
2023-10-16 00:00:00+00:00,2.0,1.0,6,5
2023-10-17 00:00:00+00:00,,,5,5
2023-10-18 00:00:00+00:00,4.0,3.0,48,12
2023-10-19 00:00:00+00:00,,,12,5
2023-10-20 00:00:00+00:00,2.0,1.0,7,5
2023-10-21 00:00:00+00:00,,,7,3
2023-10-22 00:00:00+00:00,1.0,1.0,3,3
2023-10-23 00:00:00+00:00,,,28,12
2023-10-24 00:00:00+00:00,,,9,8
