referrer,views_total,views_unique
linkedin.com,107,67
github.com,19,10
t.co,8,6
m.facebook.com,4,4
lm.facebook.com,1,1
facebook.com,1,1
tekwizely.github.io,1,1
lnkd.in,1,1
