url_path,views_total,views_unique
/jgehrcke/github-repo-stats,146,78
/jgehrcke/github-repo-stats/issues,13,6
/jgehrcke/github-repo-stats/network/members,13,1
/jgehrcke/github-repo-stats/pull/32/files,9,1
/jgehrcke/github-repo-stats/pull/32,7,1
/jgehrcke/github-repo-stats/tree/main/resources,6,4
/jgehrcke/github-repo-stats/tree/main/.github/workflows,5,4
/jgehrcke/github-repo-stats/blob/main/entrypoint.sh,5,3
/jgehrcke/github-repo-stats/blob/main/.github/workflows/prs.yml,5,3
/jgehrcke/github-repo-stats/pulls,4,4
