time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-02 00:00:00+00:00,5.0,1.0,4,4
2023-01-03 00:00:00+00:00,2.0,1.0,31,9
2023-01-04 00:00:00+00:00,6.0,2.0,19,8
2023-01-05 00:00:00+00:00,,,21,13
2023-01-06 00:00:00+00:00,1.0,1.0,46,11
2023-01-07 00:00:00+00:00,,,8,5
2023-01-08 00:00:00+00:00,2.0,1.0,16,7
2023-01-09 00:00:00+00:00,6.0,2.0,10,7
2023-01-10 00:00:00+00:00,,,22,11
2023-01-11 00:00:00+00:00,6.0,2.0,18,9
2023-01-12 00:00:00+00:00,,,9,4
2023-01-13 00:00:00+00:00,5.0,1.0,29,20
2023-01-14 00:00:00+00:00,,,19,5
2023-01-15 00:00:00+00:00,,,8,6
