time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-28 00:00:00+00:00,1.0,1.0,18,3
2021-11-29 00:00:00+00:00,1.0,1.0,20,5
2021-11-30 00:00:00+00:00,3.0,2.0,32,5
2021-12-01 00:00:00+00:00,2.0,2.0,13,5
2021-12-02 00:00:00+00:00,20.0,3.0,33,21
2021-12-03 00:00:00+00:00,15.0,4.0,14,11
2021-12-04 00:00:00+00:00,,,19,11
2021-12-05 00:00:00+00:00,2.0,2.0,37,14
2021-12-06 00:00:00+00:00,,,28,18
2021-12-07 00:00:00+00:00,1.0,1.0,4,3
2021-12-08 00:00:00+00:00,,,31,12
2021-12-09 00:00:00+00:00,,,52,9
2021-12-10 00:00:00+00:00,3.0,2.0,19,10
