referrer,views_total,views_unique
github.com,27,11
Google,21,12
wiki.ith.intel.com,15,1
vega.github.io,4,1
chatgpt.com,2,1
jgehrcke.github.io,1,1
tom-doerr.github.io,1,1
qwant.com,1,1
