time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-02 00:00:00+00:00,,,13,7
2022-03-03 00:00:00+00:00,,,4,4
2022-03-04 00:00:00+00:00,2.0,1.0,16,9
2022-03-05 00:00:00+00:00,,,30,5
2022-03-06 00:00:00+00:00,,,14,6
2022-03-07 00:00:00+00:00,,,44,10
2022-03-08 00:00:00+00:00,1.0,1.0,10,8
2022-03-09 00:00:00+00:00,8.0,1.0,26,17
2022-03-10 00:00:00+00:00,,,19,9
2022-03-11 00:00:00+00:00,1.0,1.0,8,7
2022-03-12 00:00:00+00:00,,,7,7
2022-03-13 00:00:00+00:00,,,10,9
2022-03-14 00:00:00+00:00,,,4,4
2022-03-15 00:00:00+00:00,,,17,6
