url_path,views_total,views_unique
/jgehrcke/github-repo-stats,59,42
/jgehrcke/github-repo-stats/wiki/Tutorial,10,9
/jgehrcke/github-repo-stats/releases/tag/v1.4.2,6,4
/jgehrcke/github-repo-stats/tree/RELEASE,4,2
/jgehrcke/github-repo-stats/releases,3,3
/jgehrcke/github-repo-stats/tree/main,3,2
/jgehrcke/github-repo-stats/tree/main/.github/workflows,3,2
/jgehrcke/github-repo-stats/blob/main/ci.Dockerfile,2,2
/jgehrcke/github-repo-stats/commits/main,2,2
/jgehrcke/github-repo-stats/commit/306db38ad131cab2aa5f2cd3062bf6f8aa78c1aa,2,1
