url_path,views_total,views_unique
/jgehrcke/github-repo-stats,118,80
/jgehrcke/github-repo-stats/wiki/Tutorial,23,18
/jgehrcke/github-repo-stats/blob/main/fetch.py,13,2
/jgehrcke/github-repo-stats/issues,8,5
/jgehrcke/github-repo-stats/search,3,2
/proxy_u/en-ru.ru.0002079f-63d6b6b0-fe06c45e-74722d776562/https/github.com/jgehrcke/github-repo-stats,3,1
/jgehrcke/github-repo-stats/issues/58,2,2
/jgehrcke/github-repo-stats/tree/main/resources,2,1
/jgehrcke/github-repo-stats/tree/main/tests/data/A,2,1
/jgehrcke/github-repo-stats/tree/main/tests/data/A/snapshots,2,1
